444,950,0.788235294117647
444,624,0.6630434782608695
624,950,0.6354166666666666
916,960,0.35714285714285715
92,94,0.26744186046511625
94,389,0.26666666666666666
412,499,0.25757575757575757
491,549,0.2543859649122807
555,825,0.25
283,655,0.24793388429752067
266,758,0.2463768115942029
67,295,0.24545454545454545
456,925,0.24242424242424243
491,825,0.24210526315789474
510,553,0.24050632911392406
94,558,0.24
195,348,0.24
764,970,0.2391304347826087
510,655,0.2391304347826087
156,854,0.23834196891191708
537,801,0.23809523809523808
456,555,0.23728813559322035
739,842,0.23684210526315788
499,835,0.23684210526315788
52,820,0.23655913978494625
539,622,0.23636363636363636
283,510,0.23376623376623376
132,491,0.2336448598130841
27,52,0.23300970873786409
426,949,0.23214285714285715
754,925,0.23076923076923078
145,716,0.23076923076923078
534,820,0.22826086956521738
146,534,0.22764227642276422
221,712,0.22727272727272727
491,925,0.22727272727272727
313,916,0.22727272727272727
316,857,0.22727272727272727
660,925,0.22535211267605634
347,507,0.22522522522522523
742,758,0.22448979591836735
456,754,0.22388059701492538
306,381,0.22289156626506024
519,562,0.22282608695652173
398,490,0.22279792746113988
528,862,0.2222222222222222
657,802,0.22162162162162163
599,989,0.22033898305084745
419,502,0.2193877551020408
456,660,0.2191780821917808
567,574,0.21897810218978103
491,555,0.21875
94,766,0.21875
398,932,0.2182741116751269
156,502,0.2182741116751269
98,766,0.21794871794871795
502,938,0.21782178217821782
549,825,0.21774193548387097
295,573,0.21739130434782608
52,534,0.21739130434782608
92,969,0.2169811320754717
389,408,0.21641791044776118
17,313,0.21637426900584794
491,754,0.21621621621621623
69,558,0.2159090909090909
621,739,0.2159090909090909
268,633,0.21495327102803738
456,825,0.21487603305785125
502,766,0.21465968586387435
398,408,0.21465968586387435
398,766,0.21465968586387435
31,417,0.21428571428571427
428,456,0.21428571428571427
283,553,0.21379310344827587
17,328,0.21359223300970873
52,917,0.21359223300970873
742,842,0.21348314606741572
266,766,0.21311475409836064
132,660,0.2127659574468085
490,898,0.21264367816091953
398,657,0.21243523316062177
540,620,0.21232876712328766
820,917,0.21153846153846154
306,970,0.2108843537414966
72,199,0.21019108280254778
925,965,0.20987654320987653
136,495,0.2097902097902098
460,507,0.20952380952380953
274,400,0.20945945945945946
132,135,0.20930232558139536
454,739,0.20930232558139536
407,425,0.2087912087912088
456,491,0.20869565217391303
549,925,0.20863309352517986
450,911,0.2085889570552147
206,418,0.2085889570552147
408,657,0.20855614973262032
802,932,0.20833333333333334
19,798,0.20833333333333334
316,441,0.20833333333333334
92,389,0.20833333333333334
44,235,0.2080536912751678
125,316,0.2080536912751678
265,425,0.2079207920792079
94,268,0.2077922077922078
132,754,0.2076923076923077
306,620,0.20754716981132076
135,491,0.2072072072072072
658,758,0.2072072072072072
642,992,0.20707070707070707
132,825,0.20689655172413793
30,325,0.2066115702479339
534,917,0.20588235294117646
146,917,0.20588235294117646
382,968,0.20526315789473684
135,555,0.20512820512820512
153,485,0.20512820512820512
433,766,0.20512820512820512
138,639,0.20496894409937888
389,558,0.20481927710843373
634,887,0.2047244094488189
147,801,0.2046783625730994
739,909,0.20454545454545456
90,389,0.20430107526881722
393,736,0.20418848167539266
94,954,0.20408163265306123
328,490,0.20398009950248755
136,966,0.20394736842105263
677,803,0.20394736842105263
428,754,0.20394736842105263
289,800,0.20382165605095542
293,408,0.20348837209302326
316,737,0.20348837209302326
718,898,0.20348837209302326
555,754,0.2033898305084746
555,925,0.2033898305084746
541,642,0.2032967032967033
74,970,0.20279720279720279
34,402,0.20253164556962025
98,408,0.20253164556962025
215,821,0.20224719101123595
332,750,0.20224719101123595
332,766,0.20224719101123595
371,567,0.20218579234972678
235,400,0.20212765957446807
654,737,0.20207253886010362
268,424,0.20202020202020202
491,660,0.20161290322580644
295,339,0.2014388489208633
130,872,0.2014388489208633
313,898,0.20134228187919462
53,376,0.2012987012987013
129,414,0.20114942528735633
229,360,0.2
267,316,0.2
27,153,0.2
19,498,0.2
31,391,0.2
549,754,0.2
568,835,0.2
36,957,0.2
57,329,0.2
332,398,0.2
327,615,0.2
74,450,0.2
67,943,0.2
94,424,0.2
619,842,0.2
94,966,0.2
94,969,0.2
146,502,0.2
140,857,0.2
102,129,0.1989795918367347
36,790,0.19886363636363635
125,965,0.19886363636363635
263,649,0.19883040935672514
125,654,0.19883040935672514
243,339,0.19879518072289157
125,857,0.19879518072289157
463,832,0.1986754966887417
36,472,0.19863013698630136
68,409,0.19858156028368795
553,655,0.1984732824427481
660,825,0.1984732824427481
132,925,0.1984732824427481
94,293,0.19827586206896552
132,555,0.19827586206896552
98,268,0.19811320754716982
389,433,0.19811320754716982
513,570,0.19801980198019803
17,802,0.19796954314720813
31,289,0.19786096256684493
168,801,0.1977401129943503
199,559,0.1977401129943503
163,444,0.19753086419753085
366,598,0.19736842105263158
581,736,0.19696969696969696
329,443,0.19696969696969696
639,800,0.19696969696969696
408,854,0.19689119170984457
433,443,0.1968503937007874
424,993,0.1968503937007874
209,355,0.1968503937007874
24,160,0.19672131147540983
98,577,0.19672131147540983
355,803,0.19658119658119658
292,538,0.19653179190751446
175,802,0.19642857142857142
316,654,0.19631901840490798
966,994,0.19631901840490798
92,114,0.19626168224299065
17,92,0.1962025316455696
7,31,0.19607843137254902
454,758,0.19607843137254902
454,909,0.19607843137254902
75,238,0.19597989949748743
292,398,0.1958762886597938
657,766,0.19576719576719576
449,694,0.19576719576719576
719,817,0.1956521739130435
841,945,0.19553072625698323
654,857,0.19553072625698323
92,966,0.19548872180451127
31,649,0.19540229885057472
620,649,0.1952662721893491
146,180,0.1952662721893491
313,408,0.1951219512195122
398,585,0.195
406,521,0.19491525423728814
485,502,0.19487179487179487
215,828,0.19480519480519481
242,803,0.19480519480519481
495,966,0.19463087248322147
541,854,0.1945945945945946
537,919,0.19444444444444445
727,920,0.19428571428571428
274,833,0.19424460431654678
263,841,0.19411764705882353
293,382,0.19411764705882353
300,829,0.19411764705882353
313,854,0.19411764705882353
425,540,0.19393939393939394
736,810,0.19387755102040816
268,577,0.19387755102040816
657,932,0.19387755102040816
67,803,0.1937984496124031
744,965,0.193717277486911
652,790,0.193717277486911
268,390,0.1935483870967742
563,825,0.1935483870967742
146,938,0.1935483870967742
431,829,0.1935483870967742
433,784,0.1935483870967742
92,657,0.19333333333333333
270,467,0.19327731092436976
92,972,0.19327731092436976
135,825,0.19327731092436976
549,965,0.19298245614035087
316,562,0.19298245614035087
482,784,0.19289340101522842
766,973,0.19289340101522842
520,566,0.19289340101522842
135,549,0.19285714285714287
574,665,0.1927710843373494
98,398,0.1927710843373494
59,291,0.19270833333333334
376,389,0.1926605504587156
50,306,0.1925925925925926
132,456,0.1925925925925926
233,684,0.19254658385093168
801,911,0.19254658385093168
398,677,0.1925133689839572
457,677,0.1925133689839572
32,801,0.19230769230769232
107,184,0.19230769230769232
134,408,0.19230769230769232
440,590,0.19230769230769232
766,921,0.192090395480226
21,408,0.192090395480226
417,823,0.192090395480226
98,332,0.19205298013245034
57,506,0.192
649,817,0.19186046511627908
441,602,0.19186046511627908
430,945,0.19186046511627908
228,398,0.19170984455958548
228,932,0.19170984455958548
251,766,0.19170984455958548
825,925,0.19166666666666668
833,911,0.19161676646706588
94,340,0.19148936170212766
208,217,0.19148936170212766
132,965,0.19135802469135801
490,541,0.1912568306010929
649,790,0.1912568306010929
392,654,0.1912568306010929
417,735,0.1912568306010929
230,398,0.19117647058823528
52,372,0.19117647058823528
567,835,0.19117647058823528
74,183,0.19117647058823528
654,712,0.19117647058823528
401,620,0.19101123595505617
425,736,0.19095477386934673
463,502,0.19095477386934673
389,975,0.19090909090909092
555,660,0.19083969465648856
31,67,0.19078947368421054
17,929,0.19072164948453607
215,419,0.19072164948453607
502,534,0.19047619047619047
27,534,0.19047619047619047
130,353,0.19047619047619047
419,757,0.19047619047619047
456,965,0.19047619047619047
251,328,0.1902439024390244
75,743,0.1902439024390244
802,929,0.19021739130434784
371,559,0.19021739130434784
430,570,0.19014084507042253
268,293,0.19008264462809918
575,970,0.19008264462809918
72,742,0.19008264462809918
92,376,0.19008264462809918
102,597,0.19
389,577,0.19
73,887,0.189873417721519
362,701,0.189873417721519
95,804,0.189873417721519
135,456,0.1897810218978102
502,750,0.18974358974358974
502,802,0.18974358974358974
369,438,0.18974358974358974
713,910,0.18974358974358974
718,932,0.18974358974358974
27,917,0.1896551724137931
634,969,0.1896551724137931
180,889,0.1896551724137931
209,566,0.1896551724137931
291,446,0.18947368421052632
262,975,0.1893939393939394
19,684,0.1893939393939394
235,306,0.1893491124260355
39,228,0.1893491124260355
300,735,0.1893491124260355
175,766,0.1893491124260355
301,499,0.1891891891891892
50,521,0.1891891891891892
340,969,0.1891891891891892
353,772,0.1891891891891892
110,273,0.1891891891891892
129,829,0.1891891891891892
208,243,0.1891891891891892
854,932,0.1890547263681592
140,146,0.18888888888888888
277,876,0.18867924528301888
619,758,0.18867924528301888
