4056,20779,1.0
13963,21381,1.0
2837,26603,1.0
14647,16898,1.0
8196,12812,1.0
5223,11483,1.0
6076,22005,1.0
18821,24394,1.0
7562,25615,1.0
1713,10374,1.0
25453,29075,1.0
20111,22665,1.0
13963,25714,0.93
21381,25714,0.93
13836,26311,0.93
4413,17681,0.91
3426,23190,0.9
444,20740,0.87
23944,27810,0.86
3426,17248,0.86
17248,23190,0.86
8266,19050,0.86
2958,13941,0.85
7878,20010,0.85
19917,23893,0.85
9448,23893,0.84
14188,17628,0.84
19531,20328,0.83
7001,20568,0.83
18074,20328,0.83
5353,13270,0.83
6683,21569,0.82
19917,29418,0.82
950,20740,0.82
9448,19917,0.82
1090,25476,0.82
1421,23893,0.82
19917,21025,0.81
23893,29418,0.81
13763,29227,0.81
9537,21205,0.81
21025,23893,0.8
1421,9448,0.8
21025,29418,0.8
928,5409,0.8
18074,19531,0.8
444,950,0.8
624,3864,0.8
9448,29418,0.8
13270,23550,0.79
20115,21471,0.78
1421,19917,0.78
9448,21025,0.78
1421,29418,0.77
10087,23326,0.77
20715,22470,0.77
9113,16444,0.76
8779,27023,0.76
7001,13326,0.76
1421,21025,0.75
1545,9113,0.75
10087,14923,0.74
5353,23550,0.74
6830,12509,0.74
3635,10546,0.73
21471,24569,0.73
2325,17924,0.72
6903,24576,0.72
14647,26917,0.72
16898,26917,0.72
3879,17561,0.72
3635,25714,0.71
3635,13963,0.71
19631,26502,0.71
3864,17924,0.71
18627,23364,0.71
3635,21381,0.71
26502,29609,0.7
1314,7665,0.7
13326,20568,0.7
624,17924,0.7
16444,16547,0.7
19050,23190,0.69
8671,18904,0.69
14923,23326,0.69
17949,19631,0.69
19631,29609,0.68
5899,17627,0.68
8266,23190,0.68
11882,17629,0.68
17949,26502,0.68
14647,18904,0.68
16898,18904,0.68
3426,19050,0.68
4623,18904,0.68
16444,21381,0.68
13963,16444,0.68
16444,25714,0.68
12767,21381,0.67
4560,5488,0.67
12767,25714,0.67
3426,8266,0.67
2325,14038,0.67
12767,13963,0.67
17949,29609,0.67
20115,24569,0.67
3635,12767,0.67
6103,23937,0.65
4623,16898,0.65
4742,9396,0.65
8671,14647,0.65
22435,22681,0.65
10509,28541,0.65
4623,14647,0.65
444,17924,0.65
8671,16898,0.65
7050,10712,0.64
9113,16547,0.64
10546,21381,0.64
8671,26917,0.64
10546,13963,0.64
3122,18904,0.64
15559,18904,0.64
8671,15559,0.64
10509,28808,0.64
3833,18904,0.64
8266,17248,0.63
4623,15559,0.63
18904,19391,0.63
22832,24848,0.63
28541,28808,0.63
17248,19050,0.63
9113,21381,0.63
9113,25714,0.63
9113,13963,0.63
16547,21381,0.63
13963,16547,0.63
17924,20740,0.63
3122,8671,0.63
3122,12911,0.62
15559,16898,0.62
10546,25714,0.62
4623,8671,0.62
12911,18904,0.62
444,624,0.62
2325,3864,0.62
950,17924,0.62
14038,17924,0.62
14647,15559,0.62
14970,17924,0.62
8671,12911,0.61
10546,12767,0.61
3833,4623,0.61
8671,19391,0.61
3122,19391,0.61
845,28597,0.61
12911,19391,0.61
16547,25714,0.61
5842,22435,0.61
6664,18391,0.6
8671,9658,0.6
3833,8671,0.6
16489,18087,0.6
624,2325,0.6
444,3864,0.6
14290,25726,0.6
14102,15980,0.6
18904,26917,0.6
3864,14038,0.6
9658,18904,0.6
3833,15559,0.59
24103,27507,0.59
3833,16898,0.59
4623,12911,0.59
15976,17647,0.59
4056,15154,0.59
3122,15559,0.59
3833,14647,0.59
14647,19391,0.59
16898,19391,0.59
1545,16444,0.59
701,5775,0.59
2461,16849,0.59
3122,4623,0.59
15154,20779,0.59
624,20740,0.58
10712,19908,0.58
3122,14647,0.58
7050,19908,0.58
2325,14970,0.58
4623,9658,0.58
23147,29924,0.58
15559,19391,0.58
7029,17824,0.58
4623,26917,0.58
3833,19391,0.58
3122,16898,0.58
950,2325,0.58
9658,19391,0.57
3864,14970,0.57
15559,21063,0.57
2369,4496,0.57
950,3864,0.57
1914,23147,0.57
624,14038,0.57
3833,12911,0.57
9658,16898,0.57
5854,24248,0.57
9658,12911,0.57
1545,10546,0.57
3864,20740,0.57
15559,26917,0.57
3833,9658,0.57
344,3675,0.57
3122,3833,0.57
9658,14647,0.57
10219,26537,0.56
12911,16898,0.56
7921,24239,0.56
9658,15559,0.56
17924,21471,0.56
624,950,0.56
3122,9658,0.56
16594,18408,0.56
1914,2612,0.56
18904,21063,0.56
12911,14647,0.56
19391,26917,0.56
23579,28440,0.56
2612,23147,0.56
928,1668,0.56
12911,15559,0.56
23605,28370,0.56
950,14038,0.56
4623,19391,0.56
8671,21063,0.55
18408,26577,0.55
10610,22773,0.55
6664,10034,0.55
14038,14970,0.55
444,2325,0.55
10712,11751,0.55
1668,5409,0.55
14647,21063,0.55
16898,21063,0.55
14311,27692,0.55
16594,26577,0.55
3122,26917,0.55
444,14038,0.54
17924,21611,0.54
444,14970,0.54
4398,11710,0.54
7050,11751,0.54
14038,20740,0.54
19500,23605,0.54
624,14970,0.54
5842,22681,0.54
19391,21063,0.53
624,21611,0.53
14271,29033,0.53
4690,7247,0.53
21874,24530,0.53
9113,10546,0.53
3833,26917,0.53
2325,20740,0.53
3122,21063,0.52
1914,29924,0.52
11751,19908,0.52
2325,21611,0.52
9537,16094,0.52
4623,21063,0.52
16094,22271,0.52
12911,26917,0.52
9443,19871,0.52
7050,28521,0.52
4983,10687,0.52
3864,21611,0.52
17924,20115,0.52
11702,28808,0.52
22025,24239,0.52
9658,26917,0.52
7921,23707,0.52
116,15825,0.52
5092,13341,0.51
624,21471,0.51
21063,26917,0.51
1845,20896,0.51
2612,29924,0.51
3833,21063,0.51
7256,22436,0.51
10034,18391,0.51
3635,16444,0.51
1545,3635,0.51
12767,16444,0.51
950,14970,0.5
17637,26474,0.5
3203,27838,0.5
5115,13650,0.5
15826,22025,0.5
4569,6664,0.5
5921,10221,0.5
7921,22025,0.5
11291,28270,0.5
14970,20740,0.5
6134,16952,0.5
7921,15826,0.49
2325,21471,0.49
12911,21063,0.49
5842,6903,0.49
1545,21381,0.49
1545,25714,0.49
11129,27692,0.49
2919,20065,0.49
20182,21568,0.49
22502,23605,0.49
1545,13963,0.49
23707,24239,0.49
10509,11702,0.49
20430,23975,0.49
3864,21471,0.49
27692,28270,0.49
19500,28370,0.49
11702,28541,0.49
15826,23707,0.49
9537,22271,0.49
10790,12347,0.49
23707,26095,0.48
18087,28583,0.48
5842,7141,0.48
13133,22832,0.48
6903,19531,0.48
10712,28521,0.48
2893,21132,0.48
6903,20328,0.48
8459,25346,0.48
9658,21063,0.48
22025,23707,0.48
14038,21611,0.48
624,20115,0.48
444,21611,0.48
17924,24569,0.48
3635,9113,0.48
11615,23975,0.48
4056,21132,0.47
23975,26486,0.47
14038,20115,0.47
6664,7665,0.47
7921,26095,0.47
20328,22435,0.47
20779,21132,0.47
2325,20115,0.47
14970,21471,0.47
14168,21899,0.47
7846,29486,0.47
1545,16547,0.47
19531,24576,0.46
11688,17924,0.46
2716,5389,0.46
11751,28521,0.46
5456,10754,0.46
4154,18883,0.46
22025,26095,0.46
4569,18391,0.46
8347,20270,0.46
3864,20115,0.46
19609,27692,0.46
6784,19896,0.46
14970,20115,0.46
16563,23975,0.46
19508,27228,0.46
17862,21132,0.46
10588,13289,0.46
24631,28838,0.46
13133,24848,0.46
950,21611,0.46
14038,21471,0.46
7141,22435,0.46
4058,20065,0.46
2893,27838,0.46
3918,8896,0.45
4056,16952,0.45
20328,24576,0.45
2893,4056,0.45
21132,28516,0.45
2893,20779,0.45
16094,21205,0.45
916,16952,0.45
10860,24248,0.45
14311,28270,0.45
10851,21236,0.45
643,10079,0.45
16952,20779,0.45
9627,18963,0.45
14970,21611,0.45
444,21471,0.45
15826,24239,0.45
6903,22435,0.45
13990,28270,0.44
10079,14361,0.44
1545,12767,0.44
10546,16444,0.44
5590,26754,0.44
10546,16547,0.44
4056,29333,0.44
11615,16563,0.44
18283,18889,0.44
4569,10034,0.44
619,26141,0.44
20617,28838,0.44
3864,11688,0.44
5842,24576,0.44
23527,25346,0.44
19531,22435,0.44
2893,5759,0.44
20588,22644,0.44
15154,19105,0.44
20779,29333,0.44
8361,21132,0.44
11764,14102,0.44
3635,16547,0.44
1314,6664,0.44
18283,25517,0.44
5839,14102,0.44
19908,28521,0.44
12767,16547,0.44
6555,8544,0.44
624,24569,0.44
11129,14311,0.44
19105,29333,0.44
960,10219,0.44
22435,24576,0.43
24239,26095,0.43
20779,27004,0.43
20617,24631,0.43
4056,17862,0.43
4458,13607,0.43
2276,23975,0.43
14311,19609,0.43
7938,20779,0.43
16469,26796,0.43
14361,14543,0.43
14409,25346,0.43
3864,24569,0.43
20740,21611,0.43
1757,24369,0.43
17862,20779,0.43
18074,22435,0.43
3917,14835,0.43
444,20115,0.43
6904,16469,0.43
4056,27004,0.43
18601,22773,0.43
11615,26486,0.43
643,22833,0.43
2325,11688,0.43
6308,11322,0.43
16489,23550,0.43
3203,17862,0.43
4056,7938,0.43
18087,23550,0.43
5552,6664,0.43
22341,22795,0.43
6903,18074,0.43
15154,16469,0.43
2919,6664,0.43
21132,27838,0.43
17862,27004,0.42
18074,24576,0.42
13055,28688,0.42
16563,26486,0.42
15154,16952,0.42
10610,18601,0.42
1212,27340,0.42
11291,13990,0.42
3472,19035,0.42
11415,14486,0.42
19358,26332,0.42
4569,5552,0.42
960,2893,0.42
14338,26486,0.42
1444,8566,0.42
1848,4260,0.42
17293,25245,0.42
23230,25607,0.42
9113,12767,0.42
21132,29333,0.42
3203,24033,0.42
17060,20617,0.42
6904,28516,0.42
22502,28370,0.42
4432,19242,0.42
7938,13142,0.42
13088,21475,0.42
4569,15301,0.42
