4056,20779,1.0
2837,26603,1.0
5223,11483,1.0
18821,24394,1.0
13963,21381,1.0
14647,16898,1.0
8196,12812,1.0
6076,22005,1.0
7562,25615,1.0
1713,10374,1.0
25453,29075,1.0
20111,22665,1.0
2958,13941,0.9833333333333333
13963,25714,0.9666666666666667
21381,25714,0.9666666666666667
23944,27810,0.95
7001,20568,0.9166666666666666
13836,26311,0.9166666666666666
4413,17681,0.9166666666666666
7878,20010,0.9
19917,29418,0.8833333333333333
8266,19050,0.8833333333333333
3426,23190,0.8833333333333333
6683,21569,0.8666666666666667
17248,23190,0.8666666666666667
14188,17628,0.8666666666666667
19917,21025,0.85
21025,29418,0.85
444,20740,0.85
2325,3864,0.85
6830,12509,0.85
19631,29609,0.8333333333333334
26502,29609,0.8333333333333334
4560,5488,0.8333333333333334
13326,20568,0.8333333333333334
3426,17248,0.8333333333333334
20115,24569,0.8333333333333334
9448,23893,0.8333333333333334
3879,17561,0.8333333333333334
950,20740,0.8166666666666667
9448,19917,0.8166666666666667
17949,29609,0.8166666666666667
7001,13326,0.8
20715,22470,0.8
17949,26502,0.8
16444,16547,0.8
21471,24569,0.8
9448,21025,0.8
9448,29418,0.8
21025,23893,0.8
19631,26502,0.8
9537,21205,0.8
20115,21471,0.8
5353,13270,0.8
23893,29418,0.7833333333333333
6103,23937,0.7833333333333333
10087,23326,0.7833333333333333
928,5409,0.7833333333333333
1090,25476,0.7833333333333333
19917,23893,0.7833333333333333
17949,19631,0.7833333333333333
3864,14970,0.7833333333333333
3864,17924,0.7833333333333333
19531,20328,0.7666666666666667
9113,16444,0.7666666666666667
2325,14038,0.7666666666666667
2325,14970,0.7666666666666667
13763,29227,0.7666666666666667
18074,19531,0.7666666666666667
624,3864,0.7666666666666667
16444,21381,0.7666666666666667
13963,16444,0.7666666666666667
18074,20328,0.7666666666666667
2325,17924,0.75
10087,14923,0.75
14923,23326,0.75
16444,25714,0.75
14970,17924,0.75
1421,21025,0.7333333333333333
13270,23550,0.7333333333333333
1421,23893,0.7333333333333333
3864,14038,0.7333333333333333
1421,9448,0.7333333333333333
444,950,0.7333333333333333
1421,19917,0.7333333333333333
14038,14970,0.7166666666666667
1421,29418,0.7166666666666667
3635,12767,0.7166666666666667
624,2325,0.7166666666666667
3635,25714,0.7
950,3864,0.7
5353,23550,0.7
16547,21381,0.7
16898,26917,0.7
14038,17924,0.7
3635,21381,0.7
3635,13963,0.7
5899,17627,0.7
624,17924,0.7
24103,27507,0.7
14647,26917,0.7
16547,25714,0.7
13963,16547,0.7
1545,9113,0.6833333333333333
9113,21381,0.6833333333333333
9113,13963,0.6833333333333333
22832,24848,0.6833333333333333
4690,7247,0.6833333333333333
1668,5409,0.6666666666666666
624,14970,0.6666666666666666
950,14970,0.6666666666666666
28541,28808,0.6666666666666666
14311,27692,0.6666666666666666
15976,17647,0.6666666666666666
9113,25714,0.6666666666666666
845,28597,0.6666666666666666
928,1668,0.6666666666666666
344,3675,0.6666666666666666
950,2325,0.6666666666666666
1314,7665,0.65
12767,21381,0.65
12767,13963,0.65
6134,16952,0.65
12767,25714,0.65
9113,16547,0.65
950,17924,0.65
5842,22435,0.65
624,21611,0.6333333333333333
624,14038,0.6333333333333333
3864,20740,0.6333333333333333
10509,28541,0.6333333333333333
3864,21611,0.6333333333333333
18627,23364,0.6333333333333333
2461,16849,0.6333333333333333
624,950,0.6333333333333333
8779,27023,0.6333333333333333
3635,10546,0.6166666666666667
4398,11710,0.6166666666666667
5854,24248,0.6166666666666667
6903,24576,0.6166666666666667
23147,29924,0.6166666666666667
950,14038,0.6166666666666667
2325,20740,0.6166666666666667
17924,20740,0.6166666666666667
17924,21611,0.6166666666666667
444,624,0.6166666666666667
624,20740,0.6
23707,26095,0.6
10712,19908,0.6
15826,26095,0.6
4742,9396,0.6
8266,23190,0.6
11882,17629,0.6
4983,10687,0.6
19500,28370,0.6
14970,21611,0.6
2325,21611,0.6
6664,18391,0.6
10546,12767,0.6
444,14970,0.6
4623,18904,0.6
1914,29924,0.5833333333333334
5092,13341,0.5833333333333334
18904,19391,0.5833333333333334
7921,15826,0.5833333333333334
10610,22773,0.5833333333333334
444,2325,0.5833333333333334
7050,10712,0.5833333333333334
16594,26577,0.5833333333333334
1914,23147,0.5833333333333334
8671,18904,0.5833333333333334
