4056,20779,1.0
2837,26603,1.0
18821,24394,1.0
8196,12812,1.0
20111,22665,1.0
5223,11483,1.0
13963,21381,1.0
14647,16898,1.0
6076,22005,1.0
7562,25615,1.0
1713,10374,1.0
25453,29075,1.0
13963,25714,0.975
21381,25714,0.975
7001,20568,0.975
3426,23190,0.95
950,20740,0.925
13836,26311,0.925
6683,21569,0.9
23944,27810,0.9
19917,29418,0.9
3426,17248,0.9
8266,19050,0.9
14188,17628,0.9
23893,29418,0.875
17248,23190,0.875
444,20740,0.875
4413,17681,0.875
2958,13941,0.875
21025,29418,0.875
1090,25476,0.875
9448,29418,0.875
21025,23893,0.85
6830,12509,0.85
19917,21025,0.825
928,5409,0.825
19917,23893,0.825
9448,23893,0.825
13270,23550,0.825
7001,13326,0.8
9448,19917,0.8
17949,19631,0.8
9448,21025,0.8
8779,27023,0.8
9537,21205,0.8
13326,20568,0.8
1421,29418,0.8
13763,29227,0.8
444,950,0.8
19631,29609,0.775
19531,20328,0.775
1421,9448,0.775
14647,26917,0.775
20115,21471,0.775
3879,17561,0.775
624,3864,0.775
1545,9113,0.775
16898,26917,0.775
19631,26502,0.775
1421,19917,0.775
4560,5488,0.75
1421,21025,0.75
10087,14923,0.75
21471,24569,0.75
1421,23893,0.75
5899,17627,0.75
24103,27507,0.75
18074,19531,0.75
18074,20328,0.75
8671,18904,0.75
17949,29609,0.75
26502,29609,0.725
16444,16547,0.725
7878,20010,0.725
2325,14038,0.725
1914,29924,0.725
20715,22470,0.725
17949,26502,0.725
2325,3864,0.725
1914,2612,0.725
7050,10712,0.7
1914,23147,0.7
3864,14038,0.7
3635,21381,0.7
9113,16444,0.7
3864,17924,0.7
16444,21381,0.7
13963,16444,0.7
13963,16547,0.7
3635,25714,0.7
10087,23326,0.7
16547,21381,0.7
8671,21063,0.7
3635,13963,0.7
14311,27692,0.7
2612,29924,0.7
4623,18904,0.7
5353,13270,0.7
8671,9658,0.675
18904,21063,0.675
4983,10687,0.675
4623,8671,0.675
15976,17647,0.675
7029,17824,0.675
2325,17924,0.675
5353,23550,0.675
23147,29924,0.675
10509,28541,0.675
14923,23326,0.675
16444,25714,0.675
6664,18391,0.675
2369,4496,0.675
3833,8671,0.675
16547,25714,0.675
444,17924,0.675
18904,19391,0.65
1314,7665,0.65
3918,8896,0.65
444,3864,0.65
8671,14647,0.65
2325,14970,0.65
845,28597,0.65
3833,18904,0.65
14970,17924,0.65
9658,18904,0.65
8671,16898,0.65
11882,17629,0.65
9658,21063,0.65
20115,24569,0.65
14038,17924,0.65
18627,23364,0.65
22832,24848,0.65
950,17924,0.65
1212,27340,0.625
19391,21063,0.625
6103,23937,0.625
12767,13963,0.625
9537,16094,0.625
4623,21063,0.625
624,14038,0.625
8671,26917,0.625
643,14361,0.625
16898,18904,0.625
17924,20740,0.625
8671,12911,0.625
3864,14970,0.625
624,17924,0.625
23579,28440,0.625
2612,23147,0.625
18904,26917,0.625
11751,19908,0.625
12767,21381,0.625
14038,14970,0.625
3833,21063,0.625
1545,10546,0.625
3864,21611,0.625
3426,19050,0.625
3635,12767,0.625
2325,21611,0.625
12767,25714,0.625
11129,27692,0.625
16563,23975,0.625
3833,9658,0.625
14647,18904,0.625
16563,26486,0.6
23975,26486,0.6
444,2325,0.6
3426,8266,0.6
14647,21063,0.6
16594,26577,0.6
950,3864,0.6
4398,11710,0.6
624,950,0.6
16898,21063,0.6
624,2325,0.6
24631,29064,0.6
19908,28521,0.6
18408,26577,0.6
19050,23190,0.6
21063,26917,0.6
20617,24631,0.6
4623,12911,0.6
6903,24576,0.6
12911,18904,0.6
8671,19391,0.6
15559,18904,0.6
4623,14647,0.6
444,14038,0.6
1845,20896,0.6
4623,16898,0.6
928,1668,0.6
444,624,0.6
14038,21611,0.6
11702,28808,0.6
4623,19391,0.6
10079,14361,0.575
4569,6664,0.575
8266,23190,0.575
14361,14543,0.575
3122,18904,0.575
624,14970,0.575
9113,13963,0.575
20430,23975,0.575
9658,14647,0.575
17924,21611,0.575
9658,16898,0.575
4690,7247,0.575
19391,26917,0.575
4623,9658,0.575
8671,15559,0.575
2439,29027,0.575
4623,26917,0.575
3833,19391,0.575
11615,23975,0.575
624,20740,0.575
9658,19391,0.575
3635,10546,0.575
4742,9396,0.575
9113,21381,0.575
7050,19908,0.575
